FactType,Param1,Param2,I,O,data,label
absFunction,426f80c2-78ad-4e94-8e5b-da19f22aca26,,,,,Provide Aircraft Localization
absFunction,79dd23d7-af39-4b79-892e-2f8fefbff5ff,,,,,Use Entertainment Services
absFunction,f9cabb24-100b-4e68-930a-8f35ec38c106,,,,,Watch Movie
absFunction,60dc5173-5420-44c0-bedf-ad3f6958a79d,,,,,Listen to Audio
absFunction,d26f381c-470d-4e9f-a868-cca9bd4a76f6,,,,,Browse the Internet
absFunction,45857975-71b5-4d8c-be67-0edb138873d0,,,,,Watch Moving Map
absFunction,4f4bb114-4fa9-4b49-aa38-11f7af1e86b1,,,,,Play Games
absFunction,9902c4e6-e6b7-4b11-9ed8-30c37c8e9426,,,,,Define business strategy
absFunction,41525b3e-aa1f-4002-b245-5e6c0a129fc0,,,,,Make Priority Audio Announcement
absFunction,02cf746c-0158-41cf-b626-e3a631132c1e,,,,,Adapt Entertainment Service
absFunction,7f5d8bbc-eca5-4656-a365-757543a38ab3,,,,,Broadcast Movies
absFunction,7915575a-916b-49ed-a5f0-c782e9135d68,,,,,Play Imposed Movie
absFunction,280bb458-fb27-41b5-84cf-4af9dd82f2a8,,,,,Make Audio Announcement
absFunction,f15d0666-1b4a-48d3-a2b1-4206853f1d5a,,,,,Broadcast Live Moving-Map Channel
absFunction,01a4afcf-b2ef-4562-aa09-6f6fda9f0b93,,,,,Set Flying Mode
absFunction,7bd0bcf4-2fcc-4229-81f2-8d5cdac49ac8,,,,,Update Digital Media Offer
absFunction,1cc1517f-4971-4fbd-be1c-5c83631319a5,,,,,Deploy New Digital Media
absFunction,4d274ffe-5010-4470-992c-cea2ae1587c8,,,,,Connect to Wifi Network
absFunction,dbe67e60-fb6b-4bd1-a85c-039b333e5b0b,,,,,Provide Internet Access
absFunction,d1d4b34b-685b-4c37-8db4-1d69bb16eb63,,,,,Provide Connectivity
absFunction,f4596943-e11d-425c-8b41-4ae491efd471,,,,,Play Ambiance Music
absFunction,cc39bfa2-731b-448d-a8b7-a45d1cf45a97,,,,,Broadcast Audio
absFunction,79a50368-c014-4410-aebd-627426b62614,,,,,Configure Availability Of Services
absFunction,3398fdbf-3415-4d03-a457-477324d2e091,,,,,Perform Cabin Management Activities
absFunction,cfde8bb1-4df9-4573-a516-41df984ac753,,,,,Play Airline-Imposed Videos
absFunction,64847aed-d627-4812-a2de-a5dd8d7ce573,,,,,Launch Pre-Flight Tests
absFunction,3688cf59-97ee-4446-8041-7941cee6c767,,,,,Entertain with IFE System
absFunction,880520c2-6bd9-4481-b9da-6ccee7b9d665,,,,,Watch Video on Private Screen
absFunction,1bc70a69-c6ad-4203-abb9-88b644ac0b95,,,,,Watch Video on Cabin Screen
absFunction,65787ee3-ab55-4200-91e3-d772a4ee3f28,,,,,Select Passenger Service
absFunction,4dbd5747-9662-4378-88cf-270b69ef3827,,,,,Command VOD Service
absFunction,e04025f9-6b52-4377-bac1-78d0bf2f8fed,,,,,Listen to Audio Announcement
absFunction,7de3b04b-6291-4098-afbd-2fb72cd25022,,,,,Provide Aircraft Information, Commands and Means
absFunction,82ab0ab9-2c03-4689-989a-530aae6fcf94,,,,,Provide Satellite Communication Means
absFunction,6ce8f26a-ef90-4420-94e1-acf6b2393720,,,,,Provide Navigation Data
absFunction,135e77a7-79ef-45e8-b138-67e283a14cdd,,,,,Provide Electrical Power
absFunction,dacbebb6-72c7-4d4c-9009-aa95eba16dd3,,,,,Provide Exterior-View Videos
absFunction,8f279b07-26aa-46f6-8c9a-2a132f0b1177,,,,,Send Audio Announcement
absFunction,6b9e59a9-89f2-497e-a348-3aef80689e61,,,,,Play Sound in Cabin
absFunction,9972b7a8-df8a-4626-b298-1dd0d19e451e,,,,,Send Decompression Notification
absFunction,cd62e8fb-8a89-4f33-bd0f-a2bb935a5e08,,,,,Perform Maintenance, Configuration and Test Operations
absFunction,4d0046b4-4865-438d-b09b-fd95671db09b,,,,,Update Media Content
absFunction,88faafec-6848-4494-8dd3-2acda3e53688,,,,,Configure the System
absFunction,ff70c856-f667-4e61-98d7-00190703d53a,,,,,Launch and Analyze Tests
absFunction,5e0fff47-a1a5-4a13-867c-18348bd894af,,,,,Set Passenger Service Authorization
absFunction,6d10ccfa-1be8-4ab6-a0d8-74941051595b,,,,,IFE System
absFunction,6b54b12a-50f8-4ce5-b935-08edbf655d1f,,,,,Provide Access to Digital Media
absFunction,d683afa5-907e-494d-8f35-e10db839feaf,,,,,Store Digital Media
absFunction,a16d1d72-9db2-4554-af57-411b29793904,,,,,Load Digital Media 
absFunction,8a4b7443-4f73-49c2-a175-940a5d8accea,,,,,Manage Passenger Services Lifecycle
absFunction,b7244d6a-08ab-4455-bbd9-aa5f1bbc9b5b,,,,,Determine Service Availability
absFunction,2c453928-a098-4f8a-a1e6-fc545a2840d1,,,,,Handle Service Activation Requests
absFunction,0bfc000c-dd38-40d3-9cd3-2037905a7ab3,,,,,Run Services
absFunction,26cd71b0-ec92-41a9-b9fb-6878beede810,,,,,Run Video-On-Demand Service
absFunction,5e221dee-8dc7-4a29-9224-ab53fedb3995,,,,,Handle VOD Movie Controls
absFunction,0a2099f5-2831-4beb-89ae-996a6f54d032,,,,,Retrieve VOD Movie Data
absFunction,7b7b0d2c-27e8-4ca0-8a5f-2790a37e97b6,,,,,Run Cabin Intercommunication Service
absFunction,06b8dd9b-2199-4ad1-a9b2-229d1de1bb48,,,,,Handle Imposed Videos Controls
absFunction,6e577fe5-ebd7-409e-b5de-b876fd689851,,,,,Manage Imposed Video Selections
absFunction,00cc4e40-09b1-42c5-b945-32743e1c9968,,,,,Run Gaming Service
absFunction,f44bd6aa-c54a-49d1-8010-e96dab3ad00a,,,,,Run Any Other Service
absFunction,4d8cc764-6c72-49ca-8b5e-c57104345aac,,,,,Run Airline Channel Service
absFunction,ba4d638d-e6bb-4908-94f4-eb974405c733,,,,,Manage Video and Audio Diffusion
absFunction,e1808524-dfa9-4883-a809-c44a87712d1b,,,,,Broadcast Audio Video Streams
absFunction,d8b8c1bd-a2ea-47fd-a7a9-0239408db1a5,,,,,Manage Passenger Service Interruptions
absFunction,3f8567f2-5389-42c0-84a9-8a1360dc9572,,,,,Determine Operating Profiles
absFunction,bca11666-f58a-41e4-9a16-5964771b55b0,,,,,Perform Cabin Management Activities
absFunction,37c0f280-8012-4736-82df-4e9114fc61d4,,,,,Command Airline-Imposed Video Broadcast
absFunction,82445ac7-1b27-4c0c-bdff-7fda4e1e7496,,,,,Launch Pre-Flight Tests and Analyze Results
absFunction,cf623512-1614-4548-9b4c-4c0e614c4516,,,,,Entertain with IFE System
absFunction,aeafffae-c0e8-45a3-9ad1-105825574ced,,,,,Watch Movie on Private Screen
absFunction,295db719-853a-4cb6-9bbe-2e66b5ae9ace,,,,,Watch Imposed Movie on Cabin Screen
absFunction,63136eb0-622b-43cc-b4da-55b86ae281c1,,,,,Select Passenger Service
absFunction,bcb08500-a828-43b0-ac8b-ff4c7cb3b6b4,,,,,Command VOD Session
absFunction,18da001e-dd8b-4041-ba4c-eb2211c624c4,,,,,Listen to Audio Announcement
absFunction,cd4b1bad-e12e-45eb-96fd-dfec5b483457,,,,,Provide Aircraft Information, Commands and Means
absFunction,55e3b1b8-dea2-4fbf-b78f-0f270009b56a,,,,,Provide Satellite Communication Means
absFunction,ebce47df-f06c-4eea-b367-b828df4b44fa,,,,,Provide Navigation Data
absFunction,4d1c1e5c-4c96-41fc-a4a5-4bd74085f320,,,,,Provide Electrical Power
absFunction,9ae12cc6-8bb4-4f99-ad87-8a30a22b919b,,,,,Provide Exterior-View Videos
absFunction,c6ed6258-be4c-4784-a6e4-3e95f9f22dc7,,,,,Send Audio Announcements
absFunction,c5e641ab-a062-4856-87ae-e675061c3eb5,,,,,Play Audio on Cabin Aircraft Speakers
absFunction,e01b39c5-f018-4d9c-af36-c83f1b9a8a81,,,,,Send Decompression Notification
absFunction,bf6388c4-3549-46a6-af08-48412581967e,,,,,Perform Maintenance, Configuration and Test Operations
absFunction,d5254d45-3946-431f-8162-a28a3f2263a7,,,,,Update Media Content
absFunction,9307409a-5b76-4a96-876c-85468c60e376,,,,,Configure the System
absFunction,05aefe2e-d873-4fb0-8ad7-4dafc46c764e,,,,,Launch Tests and Analyze Results
absFunction,9d3d6fe7-16df-4382-9d49-492e4cd2b73f,,,,,Set Passenger Service Authorization
absFunction,145e28dc-9fbe-4f01-a378-5af8cbe8e2d7,,,,,IFE System
absFunction,c268e3f1-3cbc-4e62-8ae2-75975bc4481f,,,,,Provide Aircraft Interface
absFunction,4b01ac5e-7920-491d-af35-1846163e5ad9,,,,,Capture Aircraft Notifications and Parameters
absFunction,1e812d3d-6c35-42c9-80fa-eb64dfc1a3a8,,,,,Determine Operating Profiles
absFunction,ee920873-7e2d-487f-a51e-76236d6b094e,,,,,Acquire Audio Stream from Aircraft
absFunction,30d03eaa-2615-481c-bf1f-53f177d8147c,,,,,Forward Audio Stream to Aircraft Cabin Speakers
absFunction,2a6d57b4-97f3-4344-b645-cefcc9462708,,,,,Provide Access to Digital Media
absFunction,70d62f70-d0b6-491c-9e9e-f5ed77179ce4,,,,,Load Digital Media 
absFunction,be9b5663-23ea-4413-abeb-3d5df84c93b8,,,,,Store Digital Media
absFunction,95495bbc-987c-4b17-95d0-9aa5a87f0344,,,,,Manage Audio and Video Diffusion
absFunction,a8452b58-3135-457b-8d85-59bd23240297,,,,,Process Audio Video Requests
absFunction,faf3223f-3f47-4ad6-9c58-353b34e1a30f,,,,,Process VOD Movie Controls
absFunction,7069fd31-6eb0-49fa-ae52-0b78307c2748,,,,,Process Imposed Video Controls
absFunction,d4ee89c8-dcf8-4fa5-b276-0afa03d409c9,,,,,Broadcast Stored Audio and Video
absFunction,61bf6852-3f28-425d-b8ed-4d38b2b4eebb,,,,,Broadcast Audio Video Stream
absFunction,27d03649-545b-40b0-8407-721165539005,,,,,Prepare Broadcasts
absFunction,cbe07842-a67d-488a-bf29-5b46d3369c15,,,,,Display Video and Play Audio
absFunction,7b604e03-85be-4d93-8035-8a84ef8086db,,,,,Play Audio-Video Stream on Seat TV
absFunction,2632b523-b577-48c5-afba-3eb4ccde3254,,,,,Play Video Stream on Cabin Screen
absFunction,b55db2ae-a407-4c31-8093-75f0841094eb,,,,,Receive Imposed Video Playing Status
absFunction,566f8900-7408-42d3-82f8-ba18bf0d923f,,,,,Display Imposed Video Playing Status on Cabin Terminal
absFunction,4ff700ef-4f6b-4151-917b-e59064e5a225,,,,,Display Audio Interruption Screen on Seat TV
absFunction,39f96e89-8ead-4742-bc1f-6eb0dd33990b,,,,,Process Audio Announcement
absFunction,355a6d2b-8c53-46f8-8c0b-38356b4d4271,,,,,Run Services
absFunction,7a8c51b2-c42f-49cd-a003-752d0de0b4da,,,,,Run Video-On-Demand Service
absFunction,94aebe8b-af13-4a7a-a7ee-8fd10a7fe489,,,,,Display VOD Movie Data
absFunction,5165a225-e662-4b4a-95cd-c94fc5726524,,,,,Capture VOD Selections
absFunction,651179c3-78b6-4a6f-a174-74405b81b36a,,,,,Retrieve VOD Movie Data
absFunction,910a61f1-3da0-404f-9db5-c226af9a3c47,,,,,Handle VOD Service Activation and Interruption
absFunction,3136218c-bf14-437d-99c9-6593352eead9,,,,,Store Interrupted VOD Movie Status
absFunction,81d017bc-85ca-4bcd-acc9-51423542c61e,,,,,Run Cabin Intercommunication Service
absFunction,1aa42ce5-1c2c-4473-9840-7d20a60c377e,,,,,Capture Imposed Video Selections
absFunction,0d727549-f01f-4cc6-ae27-5f25220ece06,,,,,Retrieve Imposed Video Data
absFunction,a90e98e8-741e-478a-9e14-af7a50ee2525,,,,,Display Imposed Video Data
absFunction,11f3e0e8-a78d-4962-bed8-9672b1167331,,,,,Manage Passenger Services Lifecycle
absFunction,70f1acf3-a32d-4190-b97e-3eb361a559e7,,,,,Display Homepage on Seat TV
absFunction,2ea2703a-6dd1-4835-aaae-16179864ac1d,,,,,Capture Passenger Service Selection
absFunction,5a58fd72-1b57-41dc-8b7b-b0b8cf577236,,,,,Determine  Passenger Service Availability
absFunction,b4623d17-6e62-411d-839c-2d768664a920,,,,,Interrupt Current Service
absFunction,3e9ccc30-596e-40e6-8941-64838248dcee,,,,,Store Passenger Service State
absFunction,c3b17f24-ae52-413f-ace7-6baab1287b02,,,,,Start/Resume Service
absFunction,e22a5c1a-1ee1-4bc4-8b34-b843f4bcf116,,,,,Perform Cabin Management Activities
absFunction,292159f9-5917-4c0c-9ea3-2800431b3c48,,,,,Command Airline-Imposed Video Broadcast
absFunction,9b00bf4f-2f71-4f7a-9c51-4a84b84e18de,,,,,Launch Pre-Flight Tests and Analyze Results
absFunction,07256f31-32c7-42f5-b36b-bebd43492921,,,,,Entertain with IFE System
absFunction,be579285-807c-46ab-bcab-ae7efb19a8d6,,,,,Watch Movie on Private Screen
absFunction,649d218e-6119-46b3-8c9e-377cf40e086d,,,,,Watch Imposed Movie on Cabin Screen
absFunction,a3605148-c80e-4635-9790-f068451a1b4a,,,,,Select Passenger Service
absFunction,643033c9-5624-45f8-a1ce-b9bc4ddc2553,,,,,Command VOD Session
absFunction,3159e079-92f0-4e22-8cef-53e8f447cd5f,,,,,Listen to Audio Announcement
absFunction,75c66998-1426-4629-94e6-b01fafd37579,,,,,Provide Aircraft Information, Commands and Means
absFunction,921af19b-4f01-46af-b01e-f6cd6bbfe3c1,,,,,Provide Satellite Communication Means
absFunction,39b3d893-7961-4f0e-9b35-6090100f2c37,,,,,Provide Navigation Data
absFunction,4c237128-0cf3-4074-8af4-5e63e4994e02,,,,,Provide Electrical Power
absFunction,6a02a1d5-5b6b-4ea7-8494-4afca0a68e4e,,,,,Provide Exterior-View Videos
absFunction,820d4407-7206-4075-91fc-d76ce083056e,,,,,Send Audio Announcements
absFunction,9c247f2d-ed9b-43e8-921a-d1fdbb331ab1,,,,,Play Audio on Cabin Aircraft Speakers
absFunction,75e214e4-74f8-4c44-97f9-f328b8ac3f97,,,,,Send Decompression Notification
absFunction,6093275a-6ff1-49a6-9384-dea2bab8510d,,,,,Perform Maintenance, Configuration and Test Operations
absFunction,eab9aed9-2576-4d7b-ad86-021e79aac4e1,,,,,Update Media Content
absFunction,03df466f-aebe-4fec-8617-e82e6bf9ed5d,,,,,Configure the System
absFunction,d8b3f902-a4ed-4c9e-a650-e5c159c8d74f,,,,,Launch Tests and Analyze Results
absFunction,a8b9e953-b751-4991-b90e-e3ec251f65f0,,,,,Set Passenger Service Authorization
absFunction,c75359fb-2271-4499-8199-c3e1565697a7,,,,,IFE System
absFunction,1da11685-85e8-4ea3-a6e8-e7cfe33111d4,,,,,Manage Aircraft Interface
absFunction,b4c36894-10af-4166-9da7-099de70ad0f6,,,,,Capture Aircraft Notifications and Parameters
absFunction,2788898f-6daf-43c1-bca8-6ab484ac24c6,,,,,Acquire Audio Stream from Aircraft
absFunction,54b31979-1ec1-49c5-81e0-512fd1aec704,,,,,Provide Access to Digital Media
absFunction,16904687-4018-46cc-a0ec-c415f6d2bc1d,,,,,Load Digital Media 
absFunction,0378eba1-fb7b-4b4d-b39d-7a14ce4e5f4e,,,,,Store Digital Media
absFunction,c13d6970-0ca4-44b4-be4b-64b6f3eebbb4,,,,,Determine Operating Profiles
absFunction,03b0cf66-8fd1-4867-bec3-bc49814211a9,,,,,Distribute data
absFunction,7f4ecc96-3b56-4470-a35b-ce764d0b4e1f,,,,,Setup Network
absFunction,3fcaa02a-0321-4be3-ab79-b2547d47749b,,,,,Define Initial Network Configuration
absFunction,e323d7b2-2bb2-4ffe-a1b5-265c98befe28,,,,,Orchestrate Network Tests
absFunction,6aa6df97-e744-4b1b-962f-66874bfabbaa,,,,,Reconfigure Network
absFunction,c5503a00-fae8-439d-90a7-6b8644d2f609,,,,,Implement Network Configuration - CMU
absFunction,238797f1-c012-446a-9b79-e94cf88bd180,,,,,Run Network Tests - CMU
absFunction,b2fe1c12-86f0-4c40-9986-d349c2a09496,,,,,Run Network Tests - PVDU
absFunction,84c8b355-ee9b-48dd-aca8-17b0c4e477c8,,,,,Implement Network Configuration - PVDU
absFunction,aecf56f9-9069-4d1d-87c5-3cd5fbd7e4fe,,,,,Implement Network Configuration - VSU
absFunction,c4a29500-aeda-49ed-be51-65ca064266b6,,,,,Run Network Tests - VSU
absFunction,cb0426b2-9cab-4a4d-9e7b-89a13a57be2e,,,,,Manage Audio Video Diffusion
absFunction,8e79917f-4323-4040-b8c5-64c5e42c2a3b,,,,,Process Audio Video Requests
absFunction,ac5be58c-aa92-4247-8c8f-9867ddbd6289,,,,,Process VOD Movie Controls
absFunction,737aebcf-1f00-40ac-8e03-df8bc6596159,,,,,Process Imposed Video Controls
absFunction,cf0384ae-550f-40a4-a860-7d081b24a01e,,,,,Broadcast Stored Audio and Video Streams
absFunction,d53e6dd4-3926-4b25-80d1-14553a472f9e,,,,,Prepare Broadcasts
absFunction,98960be5-3e8f-4743-ab70-805645472512,,,,,Initiate Audio-Video Stream
absFunction,2dfb0a52-7568-4903-9c78-1e462848f868,,,,,Send Audio Video Packet
absFunction,3d159790-b7eb-46d7-90ac-d64017225cf0,,,,,Display Video and Play Audio
absFunction,d8e4de58-aebd-43de-85d6-b7e0011cf619,,,,,Play Video Stream on Seat TV
absFunction,ecc7d466-f9cb-4be1-a099-b8449146cf18,,,,,Receive and Bufferize Video Packets
absFunction,9d3a7965-d967-42e2-8f25-c0113abaf9ff,,,,,Decode Video Packets
absFunction,880b2d92-4a5f-4b0c-9c54-4faa45efd4aa,,,,,Play Video Stream on Cabin Screen
absFunction,28b23885-f94c-44b9-8c2f-a2f52b379842,,,,,Receive and Bufferize Video Packet
absFunction,c91204f5-d5ed-401e-b83d-d6e85d7d887c,,,,,Decode Video Packet
absFunction,e8af73d3-bacb-4222-b387-f6b0bd4d13a1,,,,,Receive Imposed Video Playing Status
absFunction,72f0a4da-866e-4136-8ca7-bfc85db05005,,,,,Display Imposed Video Playing Status on Cabin Terminal
absFunction,068dc2db-3e29-421d-84be-8444ce8acc9c,,,,,Display Audio Interruption Screen on Seat TV
absFunction,6f47362b-60ef-451f-8a00-005ebd4fd010,,,,,Play Audio on Seat TV
absFunction,9155e7ae-b4c3-4f06-b8b2-0ec90045ac8e,,,,,Receive and Bufferize Audio Packets
absFunction,07823fa4-38c9-43fe-8b4b-8aa5588b7c46,,,,,Decode Audio Packets
absFunction,bd383ff2-258a-41dd-973f-07f7aa30da7a,,,,,Display Video on Seat TV
absFunction,23b2867d-b9cd-4b1d-8d40-7de838fc1313,,,,,Display Video on Cabin Screen
absFunction,4c361e00-d6d0-4acf-a523-1de11acf7797,,,,,Split Audio Video Streams
absFunction,a84dff3b-2158-41ed-b96c-0b8ace0bea3b,,,,,Convert Audio
absFunction,ccf41abe-2a9d-4f50-bc3d-643397b7a338,,,,,Send Audio Stream to Aircraft Cabin Speakers
absFunction,1289a361-a3e8-416b-a9e0-e4fcd528d9e3,,,,,Synchronize Audio Video
absFunction,80a8d0f6-ca9e-486f-9ac3-0c524de61281,,,,,Process Audio Announcement
absFunction,196af4c5-87f3-44b7-8cc6-74d91d4d1c9a,,,,,Run Services
absFunction,f9353538-3fcb-4697-8591-daf861b7a164,,,,,Run Video-On-Demand Service
absFunction,c7edaab3-11bc-4409-b300-13c4b4192742,,,,,Display VOD Movie Data
absFunction,0c8009a9-0524-4445-a9c8-f0295467f62a,,,,,Capture VOD Selections
absFunction,dcbf11ee-150a-4afa-8e06-3f0ab9aee27a,,,,,Retrieve VOD Movie Data
absFunction,241dcfae-1880-45f9-bf2c-32b0cbe736b7,,,,,Handle VOD Service Activation and Interruption
absFunction,8daae3ab-944b-4ade-9896-0d51c62ef3e8,,,,,Store interrupted VOD Movie Status
absFunction,46a33304-1338-4fc0-a9cb-dc3fe19e5ed4,,,,,Run Cabin Intercommunication Service
absFunction,9b798c7d-2d5a-43f9-867d-b26c3f4c1337,,,,,Capture Imposed Video Selections
absFunction,1cda3b05-ee17-4912-b875-40bc4ddca86b,,,,,Retrieve Imposed Video Data
absFunction,cebc5976-81d6-4718-b1f0-9f8b7687ceeb,,,,,Display Imposed Video Data
absFunction,cf7dca25-2250-4339-9501-eaf3557a644c,,,,,Manage Passenger Services Lifecycle
absFunction,83b4863a-7795-4911-aeef-2938443cce3d,,,,,Display Homepage on Seat TV
absFunction,9d76fefa-2f89-4272-8b1d-785d05601ce6,,,,,Capture Passenger Service Selection
absFunction,2e06d355-e036-40f8-9f84-074d413e7b07,,,,,Launch Service
absFunction,8835c15a-0eb0-4d20-83d2-a15f8c0bd005,,,,,Store Passenger Service State
absFunction,8cc1e6f5-dbe2-4629-8a43-b60eef771a8f,,,,,Start/Resume Service
absFunction,88a4d6d0-fcf2-4c03-be5e-e6a23c727bf4,,,,,Determine Passenger Service Availability
absFunction,3f69f8bd-704d-438b-8f05-fc7d56363811,,,,,Interrupt Current Service
absFunction,e24662c4-47b2-445f-9d18-7214fca7013e,,,,,Implement Network Configuration
absFunction,ccfb7dc0-c861-44db-95ea-0a216b9ec643,,,,,Run Network Tests
absComponent,_8i1cwI2bEd6Q36a6kYkaHQ,,,,,Aircraft Front Servers
absComponent,_gzH_AI2cEd6Q36a6kYkaHQ,,,,,Aircraft Interface
absComponent,_SF1a8JY-Ed6rH5SGn-UjSg,,,,,Aircraft-Specific Aircraft Interface
absComponent,_Rml6MJY-Ed6rH5SGn-UjSg,,,,,Core Aircraft Interface
absComponent,_JNwHUJY7Ed6rH5SGn-UjSg,,,,,Media Server
absComponent,_QHUAIJY7Ed6rH5SGn-UjSg,,,,,Streaming Server
absComponent,df043998-7fd1-4d4d-899f-7257788d644f,,,,,Applications Server
absComponent,_8rBvcI2bEd6Q36a6kYkaHQ,,,,,Seat TV
absComponent,_neToII2dEd6Q36a6kYkaHQ,,,,,Seat TV Interactions Manager
absComponent,_2SUXEJZFEd6rH5SGn-UjSg,,,,,Seat TV Core Interactions Manager
absComponent,281c331f-1184-4c7d-afb2-7a55ff09a80f,,,,,Seat TV Airline-Specific Interactions Manager
absComponent,_nxYVII2dEd6Q36a6kYkaHQ,,,,,Seat TV Audio Video Player
absComponent,e02be1c5-a1a2-4c11-be30-259e92ef5826,,,,,Seat TV Services Manager
absComponent,11e922f1-192b-43a5-9060-f935c26998a5,,,,,Cabin Screen
absComponent,8dbc153d-c9e8-4cb5-93af-ecf9a0fc939c,,,,,Cabin Terminal
absComponent,_XnQJQJClEd6HJInKHsIvPg,,,,,Cabin Terminal Interactions Manager
absComponent,97e2a56c-0d4c-4a56-924a-63a31e6c50d7,,,,,Cabin Terminal Airline-Specific Interactions Manager
absComponent,01a67cde-a09c-446e-9637-ab235664d23c,,,,,Cabin Terminal Core Interactions Manager
absData,6e25e03b-232a-4e36-89cc-26417caba9e3,,,,,Aircraft Position
absData,daaa759b-bfa4-49bb-89a6-08d99b603af9,,,,,Audio Announcement
absData,c3b68964-43f6-4150-990e-33a3cf7e9f6d,,,,,Priority Audio Announcement
absData,aa8e553d-88da-4f1d-896c-5ec63d1d8a76,,,,,Service Availability Schemes
absData,0bfe09db-1877-4dab-beeb-6c74baa8a951,,,,,Aircraft Direction
absData,bb7ab210-a8e8-4c98-8fe1-a66a212ac6a3,,,,,Aircraft Altitude
absData,6544013a-64f7-4411-a669-9876cea2cc47,,,,,Services Configuration
absData,ed894222-0666-4f33-9402-c388b424383f,,,,,Digital Media Offer
absData,39e4a609-fb84-4179-9c34-0803f3e09d0f,,,,,Internet Access
absData,210a91cd-379a-450e-87eb-b996b4cd8c55,,,,,Wifi Access
absData,959ac059-3465-4d28-99fa-30463fcec140,,,,,Connectivity
absData,c80d7d2b-61d4-4c72-aaca-7055a6949c67,,,,,Imposed Movie
absData,b55b0fd7-f59c-4976-aab1-2f19493cafde,,,,,Safety Instructions
absData,b4884221-ea38-4ab1-a58f-23a3bd57ea46,,,,,Commercial Ads
absData,3b814835-c766-48ff-819a-379921f146da,,,,,Ambiance Music
absData,195cfecc-4cf8-43e4-85ab-6cc73311e388,,,,,Chosen Music
absData,f21c4d30-f56c-412b-b7a7-1e072429076c,,,,,Moving Map
absData,dec8a64b-2308-4e54-8baa-49e188b7b727,,,,,Ambiance Music
absData,b5cf7709-6acd-4494-b28a-08f794b843ce,,,,,Chosen Movie
absData,b7d8100d-404a-4b7b-b08b-01f232cd0335,,,,,Music Selection
absData,3d34fde4-8b91-4602-be32-733f3adcc472,,,,,Movie Selection
absData,2272b681-dc35-4749-a2ad-421327e80abc,,,,,Flying Mode
absData,d3db593e-dfeb-4ecf-b7cd-92b43ae785e0,,,,,Audio Announcement
absData,56fc8021-e30e-44ae-9d5e-f776874ea5a9,,,,,Digital Media
absData,6dda546d-7b7f-4ff4-939c-d9c8e441a3a8,,,,,Service Availability
absData,19cd3b56-9087-4ee6-bf0b-ebd2f730a3e3,,,,,VOD Movie Status
absData,2d2e8936-7dc3-40da-bb09-6d3f2ce71921,,,,,VOD Movie
absData,5e30c0be-9342-477c-82a1-c1d1ba0682fa,,,,,Available VOD Movies List
absData,8dcadf53-92b7-453c-a4a6-3e3780eabb82,,,,,Displayed VOD Movies List
absData,13425779-3b59-4d68-8734-cd9717b69d29,,,,,Available Languages
absData,018a09b4-bb7a-4714-8814-613e3af68bfe,,,,,Movie Cover
absData,c8bfbb5b-865d-4924-902f-b209dbfb3433,,,,,Displayed Available Languages
absData,728283a8-142b-4afe-b67c-f2f75cf5a3a3,,,,,Displayed Movie Description
absData,4411a2bf-9f4e-40f3-b66e-c82b89483b66,,,,,Available Airline Video List
absData,21e787ec-7763-4896-a0c6-421367c3561a,,,,,Displayed Imposed Videos List
absData,15c3b494-a0b8-4aca-b734-01978120cbd4,,,,,Played Audio Video
absData,af919966-017f-44fa-856a-f680d604ded8,,,,,Passenger VOD Service Selection
absData,b40bc1cf-4622-41ec-801f-1f37102f7ff9,,,,,Pause Command
absData,0ce48a3f-6a6d-498c-b41e-280d1bc64928,,,,,VOD Movie Play Selection
absData,dc5045e3-96c3-4fc1-b144-305a23255b35,,,,,Audio Video Media
absData,5a141688-cd8a-4211-84ad-0d55c85888cd,,,,,Audio Signal
absData,5d23ddc8-b208-4db0-8b20-680568afdc92,,,,,Audio Stream
absData,323c5735-2b57-4f13-936f-edabf89c3785,,,,,Movie Description
absData,136ac12c-9e93-43b9-bc3d-4253ea48233a,,,,,VOD Movie Pause Selection
absData,7531be55-55d9-44a9-8077-727417cf4f0e,,,,,VOD Movie Stop Selection
absData,0bc7709d-62f9-4a1e-af23-b5a8a78ac19c,,,,,Stop Command
absData,cc3abddf-d289-4461-925d-c4d962230954,,,,,Play Command
absData,7f88eaab-0c1f-456b-b32f-f65c5bf00454,,,,,Displayed Video
absData,8aa8e222-d82c-4132-ac6d-9b5f8691a89e,,,,,Imposed Video Playing Status
absData,0048b9e1-315c-4025-a694-d91e75250c19,,,,,Imposed Video Control Command
absData,4125bbcd-f124-4bd5-9f40-aa73c538a3e4,,,,,VOD Movie Control Command
absData,e7ca817a-2207-4beb-b7ee-98a679f3e0fb,,,,,Passenger VOD Service Activation
absData,99249234-8b24-490f-b746-383bfe3087b8,,,,,Passenger Service Authorization Profile
absData,604081d7-e597-4441-b2e9-e002a9cb1ccd,,,,,Displayed Available Passenger Services List
absData,fa5c887c-feac-438f-ac22-2bd908b30483,,,,,VOD Movie Language Selection
absData,613d97e8-7adb-4f2b-a3de-359c73087bff,,,,,VOD Movie Selection
absData,8016239b-3648-4d04-85d4-76305d740490,,,,,Imposed Video Selection
absData,29fdf266-fe43-4715-b919-cb4ce94b35d7,,,,,Digital Media
absData,49328560-baa6-492c-ad89-8166ce70fdad,,,,,Decompression Notification
absData,149f7acb-773d-4960-93a6-df36efee81d0,,,,,Power Consomption Cap
